data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8022404,508,MZM1096,1096,"11 July 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Farmers (Mozambique); Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Maculo,-11.2658,40.42,1,Twitter,"New media","On Jul 11th, the village of Maculo was attacked by ASWJ. Plantations were burned, food stolen and a woman was killed.",1,1622068127,MOZ
8022405,508,MZM1095,1095,"11 July 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Farmers (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Malinde,-11.1646,40.2437,1,Twitter,"New media","On Jul 11th, farmers harvesting rice in Malinde were attacked by ASWJ. Plantations were burnt and food stolen. No fatalities reported.",0,1622068127,MOZ
8022407,508,MZM1094,1094,"11 July 2019",2019,1,Protests,"Protest with intervention","Protesters (Mozambique)","Labour Group (Mozambique)",6,"Police Forces of Mozambique (1990-)",,1,16,"Eastern Africa",Mozambique,Tete,Tete,Tete,Tete,-16.1564,33.5867,1,Zitamar,National,"On Jul 11, coal miners of the Indian state-owned miming consortium ICVL protested for poor working treatment by the contractor. Police fired tear gas to disperse the crowd. [size=no report]",0,1622068127,MOZ
8022424,508,MZM1090,1090,"10 July 2019",2019,2,"Strategic developments",Arrests,"Government of Mozambique (1990-)",,1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Pemba,Pemba,Pemba,-12.9733,40.5176,3,"Club Mozambique",National,"Around Jul 10th, 26 people were indicted for suspected involvement in ASWJ attacks in Cabo Delgado by the Public Prosecutor's Office of Cabo Delgado.",0,1622068127,MOZ
8022479,508,MZM1086,1086,"06 July 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Nambo,-12.0565,40.4946,1,Twitter,"New media","On Jul 6th, the village of Nambo was attacked by ASWJ. 20 houses were burnt, 1 woman is missing. No fatalities reported.",0,1622068127,MOZ
8022503,508,MZM1085,1085,"04 July 2019",2019,1,Protests,"Protest with intervention","Protesters (Mozambique)","Fishermen (Mozambique)",6,"Police Forces of Mozambique (1990-)",,1,16,"Eastern Africa",Mozambique,"Maputo City",Maputo,Maputo,Maputo,-25.9655,32.5832,1,"O Pais",Regional,"On Jul 4th, fishermen from Costa Del Sol protested against the withdrawal of fishing vessel networks and engines by Fisheries enforcement officials. The police intervened to disperse the crowd. [Size=no report]",0,1622068127,MOZ
8022509,508,MZM1084,1084,"04 July 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)","MDM: Mozambique Democratic Movement",7,37,"Eastern Africa",Mozambique,Zambezia,Quelimane,Quelimane,Quelimane,-17.8786,36.8883,1,"Club Mozambique",National,"On Jul 4th, unknown assailants attacked and beat Andre Txetema, the Deputy Chairperson of the Municipal Assembly in the province of Zambezia. The attack occurred in Quelimane. He is the only member of the Mozambique Democratic Movement (MDM) in the Municipal Assembly and his vote is crucial as there are ten members of Frelimo and ten members of Renamo.",0,1622068127,MOZ
8022510,508,MZM1089,1089,"04 July 2019",2019,1,"Violence against civilians","Sexual violence","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,Namacande,-11.7878,39.9144,2,"Club Mozambique",National,"On Jul 4th, the village of Chamala (in the Muidumbe area) was attacked by ASWJ, when villagers were bringing in their harvest. 3 men were beheaded and the wife of one of them was raped.",3,1622068127,MOZ
8022519,508,MZM1083,1083,"03 July 2019",2019,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Nangade,-11.0772,39.6744,2,Twitter,"New media","On 3 July 2019, an armed group attacked the village of Lidjungo in the Nangade area (Cabo Delgado). Houses were burnt and 7 people, including one soldier were killed. The Islamic State's Middle Africa Province claimed the attack.",7,1622068127,MOZ
8022533,508,MZM1080,1080,"02 July 2019",2019,2,Protests,"Protest with intervention","Protesters (Mozambique)",,6,"Police Forces of Mozambique (1990-)",,1,16,"Eastern Africa",Mozambique,Maputo,Boane,"Matola Rio",Beluluane,-25.9108,32.4063,1,Miramar,National,"Around July 2nd, the people of Chonisa-Chipama in Boane held a protest in Beluluane, accusing the police of releasing cattle thieves (that the same population had sent to the police station) and arresting the villagers who turned over the cattle thieves, instead. The police used tear gas and rubber bullets to disperse the crowd. [Size=no report]",0,1622068127,MOZ
8022534,508,MZM1081,1081,"02 July 2019",2019,2,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,Maputo,Boane,Boane,Boane,-26.0423,32.3302,2,Miramar,National,"Around Jul 2nd, villagers of Chonis-Chipama (Boane) attacked alleged cattle robbers, before handing them over to Beluluane police station.",0,1622068127,MOZ
8022543,508,MZM1079,1079,"02 July 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Nambija,-12.0327,40.3894,1,"Club Mozambique",National,"On July 2nd, the village of Nambija 2 was attacked by ASWJ militants. Houses were burnt. No fatalities reported.",0,1622068127,MOZ
8022544,508,MZM1082,1082,"02 July 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Aldeia,-12.0354,40.4634,1,Twitter,"New media","On Jul 2nd, the village of Aldeia was attacked by suspected ASWJ forces. No fatalities reported.",0,1622068127,MOZ
8022547,508,MZM1078,1078,"01 July 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,2,"Club Mozambique",National,"On July 1st, the Dacia administrative post in Mocimboa da Praia (no coordinates available) was attacked by ASWJ. 7 people were killed.",7,1622068127,MOZ
8022582,508,MZM1077,1077,"29 June 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,Simbalongo,-11.5333,40.3666,1,Twitter,"New media","On Jun 29th, the village of Simbalongo was attacked by ASWJ. 1 person was killed.",1,1622068127,MOZ
8022609,508,MZM1088,1088,"27 June 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,2,"Club Mozambique",National,"On Jun 27th, the village of Ntoli (no coordinates available; located in the Palma region) was attacked by ASWJ. 10 people were beheaded and houses burnt.",10,1622068128,MOZ
8022617,508,MZM1087,1087,"26 June 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Quionga,Quionga,-10.5961,40.5098,2,Nashir,"New media","On Jun 26th, suspected ASWJ insurgents attacked houses in the village of Mutuli (at the border between Mozambique and Tanzania, but exact coordinates not found) reportedly belonging to members of Tanzanian and Mozambique intelligence. An undefined number of people was killed.",3,1622068128,MOZ
8022619,508,MZM1075,1075,"26 June 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Pundanhar,Pundanhar,-10.8947,40.0611,2,"Carta de Mocambique",National,"On Jun 26th, in the village of Quissungule - a few kilometers from Pundanhar - 11 civilians were killed in an attack by insurgents allegedly belonging to ASWJ.",11,1622068128,MOZ
8022672,508,MZM1074,1074,"21 June 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,Manica,Gondola,Gondola,Gondola,-19.0883,33.6486,1,"Club Mozambique",National,"On Jun 21th, in Gondola, following tensions during the distribution of food to victims of Cyclone Idai, a Municipal Police officer shot and killed an 18-year-old. 6 people were injured.",1,1622068128,MOZ
8022749,508,MZM1073,1073,"17 June 2019",2019,1,Battles,"Armed clash","Police Forces of Mozambique (1990-)",,1,"Military Forces of South Africa (1994-)",,8,18,"Eastern Africa",Mozambique,Maputo,Matutuine,Zitundo,"Ponta do Ouro",-26.8429,32.8848,1,VOA,International,"On June 17th, in Ponta do Ouro, two Police agents were killed in and armed clash with South-African Militias.",2,1622068128,MOZ
8022777,508,MZM1072,1072,"15 June 2019",2019,1,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,Nampula,Nampula,Nampula,Nampula,-15.12,39.2647,1,Miramar,National,"On June 15th, locals in Nampula lynched a man, who was caught breaking into a house. [Size=no report]",1,1622068128,MOZ
8022803,508,MZM1071,1071,"13 June 2019",2019,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)",,1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Nangade,-11.0772,39.6744,2,"Club Mozambique",National,"On June 13th, the Mozambican defence and security forces killed 26 insurgents allegedly belonging to ASWJ, in Nangade district. 13 insurgents were injured.",26,1622068128,MOZ
8022814,508,MZM1069,1069,"12 June 2019",2019,1,Riots,"Violent demonstration","Rioters (Mozambique)",,5,"Police Forces of Mozambique (1990-)",,1,15,"Eastern Africa",Mozambique,Nampula,Nampula,Nampula,Nampula,-15.12,39.2647,1,"O Pais",Regional,"12 June. A demonstration was held in Nampula, the demonstrators vandalized the residence of a foreign national accused of kidnapping. Police intervened to disperse the demonstrators using tear gas. [size=no report]",0,1622068128,MOZ
8022824,508,MZM1070,1070,"12 June 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)","Judges (Mozambique)",7,37,"Eastern Africa",Mozambique,Niassa,Cuamba,Cuamba,Cuamba,-14.8031,36.5372,1,"Jornal de Noticias",National,"12 June. An unidentified armed group opened fire on the residence of a local judge in Cuamba, Niassa. The judge was able to escape the attack.",0,1622068128,MOZ
8022916,508,MZM1067,1067,"04 June 2019",2019,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Bilibiza,Metubi,-12.4128,40.2272,1,"Club Mozambique",National,"On 4 June 2019, an insurgent group claiming to belong to ISIS repulsed an attack by the Mozambican army in Metubi village. Police dismissed the claim of an ISIS involvement in the attack. No fatalities have been reported.",0,1622068129,MOZ
8022945,508,MZM1068,1068,"01 June 2019",2019,1,"Violence against civilians","Sexual violence","Unidentified Armed Group (Mozambique)","Unidentified Armed Group (Democratic Republic of Congo)",3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,Nampula,Nampula,Nampula,Nampula,-15.12,39.2647,1,Twitter,"New media","On 1 June 2019, an unidentified armed group abducted over 6 children in Nampula (Nampula, Nampula). At least three were killed, and had their genitals removed. A man from DRC was arrested in connection with the killings and abductions.",3,1622068129,MOZ
8022947,508,MZM1066,1066,"01 June 2019",2019,1,"Violence against civilians","Sexual violence","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Nagulue,-11.985,40.4441,1,"Mocambique Para Todos",National,"On June 1st, in the village of Nagulue, 4 women were raped by men allegedly belonging to ASWJ.",0,1622068129,MOZ
8022965,508,MZM1065,1065,"30 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Mozambique)",,6,,,0,60,"Eastern Africa",Mozambique,Maputo,"Cidade Da Matola","Cidade Da Matola",Matola,-25.9622,32.4589,1,Miramar,National,"On May 30th, residents of Matola blocked a road, protesting over the frequent car accidents in that street. [Size=no report]",0,1622068129,MOZ
8022973,508,MZM1064,1064,"30 May 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Nangade,-11.0772,39.6744,2,"Mocambique Para Todos",National,"On May 30th, the village of Narnuavika (exact coordinates not found) was attacked by an undefined number of men allegedly belonging to ASWJ. No fatalities have been reported.",0,1622068129,MOZ
8022981,508,MZM1063,1063,"29 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Mozambique)",,6,,,0,60,"Eastern Africa",Mozambique,Maputo,Marracuene,Marracuene,Marracuene,-25.7369,32.6764,1,Miramar,National,"On May 29th, residents of Kumbeza held a protest in Marracuene District protested over an improvement of electricity supply. [Size=unknown]",0,1622068129,MOZ
8022994,508,MZM1061,1061,"28 May 2019",2019,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Quiterajo,Quiterajo,-11.7531,40.4317,2,"Club Mozambique; Defense Post",Other-National,"On 28 May 2019, a truck carrying passengers and 3 soldiers who were deployed to protect the vehicle was attacked by members of an Islamic militia near Quiterajo (Macomia, Cabo Delgado). The group threw home-made bombs at the truck and opened fire against the group. 16 people were killed.",16,1622068129,MOZ
8023088,508,MZM1060,1060,"22 May 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Pundanhar,Pundanhar,-10.8947,40.0611,1,"All Africa",Regional,"On May 22th, in Pundanhar, a funeral procession was attacked by militants allegedly belonging to ASWJ. Two people were killed, four motorcycles burnt.",2,1622068129,MOZ
8023103,508,MZM1055,1055,"21 May 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Simbolongo,-11.9671,40.395,1,"Club Mozambique",National,"On May 21st, the village of Simbolongo was attacked by militants allegedly belonging to ASWJ. Three people were killed.",3,1622068129,MOZ
8023104,508,MZM1059,1059,"21 May 2019",2019,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Meluco,Muaguide,Iba,-12.3383,39.9569,1,"All Africa",Regional,"On May 21st, the village of Iba was attacked by militants allegedly belonging to ASWJ. No fatalities reported.",0,1622068129,MOZ
